id,username,created_at,lng,lat,text
1516882985190105089,RaveGreenTV,Wed Apr 20 20:54:20 +0000 2022,-122.206896,47.859325,"DISCUSS | Do you prefer the Sounders with a 3, 4, or 5-back system?A couple of months in the season, we have seen… https://t.co/ckBEHZj269"
1516882986163134464,TribeOfPug,Wed Apr 20 20:54:20 +0000 2022,-73.9487755,40.655138,@shoshanasachi How doth the little crocodile  Improve his shining tailAnd pour the waters of the Nile  On every… https://t.co/cr3BvmnxWc
1516882986695680000,jhamby,Wed Apr 20 20:54:21 +0000 2022,-118.4119065,34.0207895,"What's worse is that both groups of men demand to date only what they consider to be ""9's or 10's"", and that's base… https://t.co/MiM7Euf7PH"
1516882987010256896,xplrmymind,Wed Apr 20 20:54:21 +0000 2022,-112.3602185,33.672775,i wish i could have coffee on tap
1516882988461608968,thogbombadil,Wed Apr 20 20:54:21 +0000 2022,-83.1738665,32.6782075,@kidzbopcaroline this is my year i just know it
1516882991787790337,JaseTxRi,Wed Apr 20 20:54:22 +0000 2022,-71.319225,41.74099,@VegasPatriot2 @BigBastardusmc @DineshDSouza And I love facials and nudity.
1516882992429379584,bananaaaaaa_,Wed Apr 20 20:54:22 +0000 2022,-118.4119065,34.0207895,@Oscariitoreyes Yeah well the poop is the work part lmao have to be on it so it won’t stink
1516882992295071744,Emer9Ld,Wed Apr 20 20:54:22 +0000 2022,-115.223125,36.232915,I’m a FT my bd and brag cause he can’t find none 🤣
1516882992916049922,MarissaEsque,Wed Apr 20 20:54:22 +0000 2022,-76.62048200000001,39.284712999999996,"I, too, would like to be blocked by Leana Wen! 🥹🙋🏾‍♀️"
1516882993104801792,Dani_Marie1488,Wed Apr 20 20:54:22 +0000 2022,-78.8500525,42.7430345,this is very nice #BillsMafia
1516882995382308870,LexaRoseBish,Wed Apr 20 20:54:23 +0000 2022,-82.063185,33.4407175,@360IRIE Thanks my girl 🥰🥰
1516882996497989633,hamohman,Wed Apr 20 20:54:23 +0000 2022,-82.6694675,40.365159500000004,@KLoeffler How about a little insider trading???
1516882996271493125,heinrichexplore,Wed Apr 20 20:54:23 +0000 2022,-96.85099,33.231026,"Fun to our @ProsperRushing Raptor Scientists investigate w/data collection, choose a graph to communicate the resul… https://t.co/QeaZbGZ3Tm"
1516882998062456834,jennatonelli,Wed Apr 20 20:54:23 +0000 2022,-73.8311875,40.6708795,@skyfyefutbol Woah
1516883000230875137,bbygrlsapphire1,Wed Apr 20 20:54:24 +0000 2022,-83.1738665,32.6782075,@mr9inchhimself Appetizer!!!!! https://t.co/9dykfweumy
1516883001061257217,SaltRiverFB,Wed Apr 20 20:54:24 +0000 2022,-111.73856649999999,33.295215,Never forget #4LA
1516883001631723520,Lure132,Wed Apr 20 20:54:24 +0000 2022,-73.9685415,40.780709,@KatMcKinley The trial is a colossal bore. It’s not OJ. Or even Rittenhouse.
1516883001413705737,UniformsUnltd,Wed Apr 20 20:54:24 +0000 2022,-81.75094203,26.20910845,We decided to put a little spring in our @heartsoulscrubs line. #scrubs #naplesfl #uniforms #spring #springfashion… https://t.co/jWqOhMQWeV
1516883002193756160,byst,Wed Apr 20 20:54:24 +0000 2022,-84.433106,33.7671945,@Arsenal @AaronRamsdale98 Drop some new gear for us admin!!! Tysm
1516883002172846080,MontanaroLeslie,Wed Apr 20 20:54:24 +0000 2022,-82.0371575,28.8781905,Dinner anyone??? https://t.co/dIC89YLeZm
1516883002923667456,iHateBooski,Wed Apr 20 20:54:24 +0000 2022,-75.117998,40.0048655,@Crushem4eva My ears
1516883002957123585,tafkam08,Wed Apr 20 20:54:24 +0000 2022,-76.62048200000001,39.284712999999996,"Oh, Darlin’ @NikkiFried. What is you doing?! Girl. Bye. https://t.co/VSkS7gqEeY"
1516883005624799236,tideman69,Wed Apr 20 20:54:25 +0000 2022,-83.804475,27.698681999999998,@miss_molly_doll I am so sorry.  We know a pain that is unlike any other.
1516883006329217024,moranlisett,Wed Apr 20 20:54:25 +0000 2022,-118.4119065,34.0207895,I need to do something different with my hair
1516883007122120706,RussellClark65,Wed Apr 20 20:54:25 +0000 2022,-83.1738665,32.6782075,2WHEEL DRIVE JEEP....POS. https://t.co/KDGQvqAKEp
1516883008472510465,darnellsmith501,Wed Apr 20 20:54:26 +0000 2022,-115.0611275,36.184754,When those the part when my life get back on track and I'm fun and hell funny and Happy again .
1516883009219309568,attackariel,Wed Apr 20 20:54:26 +0000 2022,-82.6536675,42.281746,@adamtotscomix dont take it out on the LOWEST HANGING fetish community because youre not funny anymore dude :)
1516883009059758080,KennyInHTown,Wed Apr 20 20:54:26 +0000 2022,-96.7349005,33.061242500000006,@trampalina1 Gorgeous 🔥
1516883009873526785,SamanthaLanza7,Wed Apr 20 20:54:26 +0000 2022,-74.7733365,40.2161325,@chrishemsworth Point break
1516883009949081600,__Qeel,Wed Apr 20 20:54:26 +0000 2022,-83.8312995,34.3006325,Bro I’m crying 😂😂🤣🤣🤣🤣🤣
1516883010226094080,tmj_phx_labor,Wed Apr 20 20:54:26 +0000 2022,-112.259321,33.4500425,"Placing amazing people at great jobs. Click here to learn more about our latest job opening in #Tolleson, AZ… https://t.co/91oLpANhqQ"
1516883009793716224,My520Agent,Wed Apr 20 20:54:26 +0000 2022,-122.923516,47.064528,"Everybody say, “Good luck on your Washington real estate license test, Scott!” 🕺🏼🏠🤗 https://t.co/wUmP4nF0PI"
1516883011375190018,Qumbsy,Wed Apr 20 20:54:26 +0000 2022,-95.44648649999999,29.838495,I cant wait to win.
1516883011668783104,soulphamm,Wed Apr 20 20:54:26 +0000 2022,-74.10636600000001,40.6707835,Do you know a #NYCYouth between the ages of 14 and 24 who always wanted to start their own business? Tell them abo… https://t.co/32q1Sm0JYr
1516883012532715522,Pajpunisher,Wed Apr 20 20:54:27 +0000 2022,-74.0488335,41.4287035,@Tyronemck He heard @RealCFrampton talking about Jake Paul beating up Tommy again and was trying to pass Dillian Wh… https://t.co/9DPFHqBHcq
1516883011932807168,BanksyRedux,Wed Apr 20 20:54:27 +0000 2022,-121.967821,37.370990000000006,@ilago160511 @John_Inubook @elonmusk I made this on mushrooms https://t.co/PRPKmQIfYq
1516883012457320448,patrickjfelts,Wed Apr 20 20:54:27 +0000 2022,-86.441236,39.766555499999996,Happy #IUDay!!Can’t even begin to describe how much I love this school. I’ll always be grateful to be a Hoosier f… https://t.co/QvmIutXXaL
1516883012281339904,bigsean82,Wed Apr 20 20:54:27 +0000 2022,-84.5330205,42.6405475,@aaronpcrow I got this at the library today https://t.co/MVuYlofQep
1516883015397482497,Miggs_93,Wed Apr 20 20:54:27 +0000 2022,-73.8311875,40.6708795,Should’ve sent her the track
1516883018069286914,lolarites,Wed Apr 20 20:54:28 +0000 2022,-85.4915405,32.597245,@nathaliejacoby1 Betrayal will give you a hint
1516883018316664838,Sixmileredrum,Wed Apr 20 20:54:28 +0000 2022,-83.369718,42.3113055,Because he belongs to the LGBT Community
1516883018694201345,onlyalreezy,Wed Apr 20 20:54:28 +0000 2022,-82.063185,33.4407175,"When you think too hard, eventually it starts to hurt"
1516883018446688261,LeBonTravel,Wed Apr 20 20:54:28 +0000 2022,-87.732013,41.8335845,"Get out of Rhode Island! The U.S. is splitting into two opposite peoples, two opposing Americas! We have to be on t… https://t.co/h1w6z5UpC1"
1516883019189137408,jdritter2,Wed Apr 20 20:54:28 +0000 2022,-85.7682405,37.822244,@siriusxmvolume I took my sons to Louisville for their first @davematthewsbnd show. Sitting behind us we're three w… https://t.co/up054FEszT
1516883021441298432,tmj_hsv_itpm,Wed Apr 20 20:54:29 +0000 2022,-86.6913222,34.7624294,"Interested in a job in #Huntsville, AL? This could be a great fit. Click the link in our bio to apply: Project Mana… https://t.co/Kl6EvXOMzD"
1516883022125146118,mercurialblonde,Wed Apr 20 20:54:29 +0000 2022,-95.770195,36.0393055,@gawrgura @Nagi_Nyaaa @ourokronii @nanashimumei_en @ceresfauna Is this what the kids call kino?
1516883022997454848,tmj_CLT_secure,Wed Apr 20 20:54:29 +0000 2022,-80.579511,35.4087517,"We're hiring in #Concord, NC! Click the link in our bio to apply to this job and more: Security Officer - Rotating… https://t.co/bKZAy5Xhmp"
1516883023483981824,SylviaPhilbia,Wed Apr 20 20:54:29 +0000 2022,-105.0639425,40.564190499999995,@kmfuller24 🤣🤣 thank you! ❤️
1516883022573879303,TNSenateDems,Wed Apr 20 20:54:29 +0000 2022,-86.791549,36.200008,"Sentencing policy based on talking points, instead of evidence, doesn’t work.Sen. Jeff @Yarbro explains how the G… https://t.co/vt6E9svKXc"
1516883024834609152,HectorPagan,Wed Apr 20 20:54:30 +0000 2022,-73.97886249999999,41.6194475,@JimmyRandazzo Large
1516883024998277121,jpep20,Wed Apr 20 20:54:30 +0000 2022,-75.117998,40.0048655,I tweet this and the Phillies tie it up 🤔 🤔 do I need to ALWAYS order food during the game 🤔 🤔
1516883024977166337,Ksteve91,Wed Apr 20 20:54:30 +0000 2022,-110.9155735,32.1893905,@SenatorSinema Ms.2face https://t.co/mnxWFis12z
1516883025262522369,PattyPoglesbee7,Wed Apr 20 20:54:30 +0000 2022,-97.1742045,32.8467245,@DJZJCZ @NickyB59554400 @sweetriknlady @JoAnnG1956 @CarlaManita @mary_markssngr @NancySimonds12 @Camilla68521063… https://t.co/vJG2UBYWtZ
1516883025585487873,nikkotank,Wed Apr 20 20:54:30 +0000 2022,-77.0661695,39.05898,@geekedgirlale Right dog like do I need a shirt or headphones
1516883025958785025,MIndependent25,Wed Apr 20 20:54:30 +0000 2022,-115.149,36.1675,***HAPPY 4/20 TO EVERYONE HERE IS A THROWBACK TO WHEN I MET THE ONE AND ONLY MR. TOMMY CHONG!!!!!!!!*** 😚💨💨💨❤️❤️❤️👏… https://t.co/UYsUSzNfla
1516883024717258754,SimplyJustKyle,Wed Apr 20 20:54:30 +0000 2022,-75.87577999999999,41.244204499999995,@zayhilfiger I almost got caught cuz lmao 🤣 #SloMo https://t.co/hSAgtjvxOv
1516883027934150656,sarahr7d,Wed Apr 20 20:54:30 +0000 2022,-98.319925,38.498196,@YankeePlugExtra @FrankiesTwoLoud He's suing her for defamation for that op-ed she wrote
1516883030622670850,mistahbuhau,Wed Apr 20 20:54:31 +0000 2022,-121.9552285,37.280837000000005,@LongDongHippie @JustinFREAKINS @adamfraser1984 @libsoftiktok I remember stealing all your nfts.
1516883031146983424,rhina__g,Wed Apr 20 20:54:31 +0000 2022,-118.4119065,34.0207895,They way #JohnnyDepp answers the questions.. YYASS KING 🤴! Don’t let them walk over you #JusticeForJohnnyDeep
1516883032124366850,rock_chalk_sara,Wed Apr 20 20:54:31 +0000 2022,-94.6750935,38.931549000000004,@AKGarcia331 Majestic
1516883032581545985,_FLY_JaE,Wed Apr 20 20:54:31 +0000 2022,-73.9685415,40.780709,@ijayt205 Facts 😩
1516883032766128129,thewealthdad,Wed Apr 20 20:54:31 +0000 2022,-77.3109195,38.6852235,@pmatty13 Definitely a tough market for 1st time home buyers.Best play for them (imo) is to end their leases and… https://t.co/KD4cJp9do7
1516883033290330121,365imfly,Wed Apr 20 20:54:32 +0000 2022,-97.26504349999999,32.82036,African Dads talking to Mexicans is sooo damn funny. “That’s my Ahh Me Go”
1516883034334810112,LeeLeprechaun,Wed Apr 20 20:54:32 +0000 2022,-96.7617535,32.819858499999995,Twitter moved so fast that ima keep RTing my own stuff so it actually get seen.
1516883034712285192,given_giftofgod,Wed Apr 20 20:54:32 +0000 2022,-87.732013,41.8335845,We the smartest not the loudest came up out them project houses let’s talk about it
1516883034892472320,saltybalty510,Wed Apr 20 20:54:32 +0000 2022,-122.362414,37.948843,@SaintFelix_ Mood rn
1516883035991384064,FrecklesXX20,Wed Apr 20 20:54:32 +0000 2022,-106.026119,34.166235,"@MadelonWise Hey, he's my boyfriend! We can share.Yes, more people need to realize that women can be monsters too."
1516883036305985537,MilesSt21209817,Wed Apr 20 20:54:32 +0000 2022,-104.789327,38.8885185,@0xHustler 🤔💭🌿🌿🌿🤢👽🚬👇🙄Happy Birthday day
1516883037610557440,Ivan__66,Wed Apr 20 20:54:33 +0000 2022,-95.44648649999999,29.838495,Sitting in the Crawford boxes today. 😎
1516883039212683267,klausmakela,Wed Apr 20 20:54:33 +0000 2022,-81.609583,41.506142,"Back in Cleveland with one of my favourite orchestras, The Cleveland Orchestra. An immense pleasure. Sibelius and S… https://t.co/OUkKGY2fOR"
1516883041574080513,opheliaslumbers,Wed Apr 20 20:54:34 +0000 2022,-70.29254499999999,43.696187,"As Tourist Season begins in earnest, it is easy to tell who is from Maine and who is not. It is 50°F. The locals ar… https://t.co/spp8aHJkkZ"
1516883040194072576,mike_n_keysstan,Wed Apr 20 20:54:33 +0000 2022,-118.4119065,34.0207895,💨 💨 4/20 New @iamkayfranklin “Time Zone” Video Drops Tonight! 6PM Produced By @Mike_n_Keys &amp; @PreachBal4 📸 BY… https://t.co/nhgTf4YobZ
1516883043922886658,ArgazziKen,Wed Apr 20 20:54:34 +0000 2022,-72.7872745,41.679872,@Jeanna350 I HOPE YOU DON'T HATE ME THAT I WAS A DRILL INSTRUCTOR ON PARRIS ISLAND FOR 3 YEARS... https://t.co/SCTdjDvC2M
1516883045281763329,melora72,Wed Apr 20 20:54:34 +0000 2022,-117.000734,46.7347065,@PaulLahticks @aleshadalin She's the first? Why did they wait so long? HRC testified for 11 hours straight under oa… https://t.co/2LkgDnz6NT
1516883045453815813,TroyZapalac,Wed Apr 20 20:54:35 +0000 2022,-95.44648649999999,29.838495,Something about her makes my skin crawl!!
1516883045407670272,francisdmarion,Wed Apr 20 20:54:35 +0000 2022,-84.2846815,39.3133955,@DarrenJDavisGCS @ToroGolf Thanks D
1516883046573613056,Emer9Ld,Wed Apr 20 20:54:35 +0000 2022,-115.223125,36.232915,But then again he might come take it 🤣🤣
1516883046636605446,itsmenaaae,Wed Apr 20 20:54:35 +0000 2022,-83.1738665,32.6782075,I been having an attitude these past couple days 😒🫣🙃
1516883047106363394,StevieDwayne,Wed Apr 20 20:54:35 +0000 2022,-95.44648649999999,29.838495,I’m with it
1516883047337107459,CastellKim,Wed Apr 20 20:54:35 +0000 2022,-81.19485,34.1090235,@ScottLEOWarrior Hope you sleep well!
1516883048301797378,Rev_Kurt,Wed Apr 20 20:54:35 +0000 2022,-100.247165,44.2125075,This is terribly sad news.
1516883048851288067,dhersmanjr,Wed Apr 20 20:54:35 +0000 2022,-82.985772,39.9946835,@TheScoop27 I’m going to find Tallahassee!
1516883049195130882,TomHolowach,Wed Apr 20 20:54:35 +0000 2022,-157.735838,21.390696499999997,@chipfranklin Jim Jordan is immensely more dangerous. She is a clown.
1516883049354604547,vannabbott,Wed Apr 20 20:54:35 +0000 2022,-79.977025,36.389877,Happy Birthday!!
1516883049815822336,DeeDub67,Wed Apr 20 20:54:36 +0000 2022,-118.4119065,34.0207895,I can make calls to everybody except anyone with a Verizon phone what the heck is going on
1516883049841102851,prettymskiller,Wed Apr 20 20:54:36 +0000 2022,-95.44648649999999,29.838495,I will never tire of “you’re so pretty in person”. 🥰
1516883050747117570,Andrelayou,Wed Apr 20 20:54:36 +0000 2022,-74.204907,40.079605,@AmaziingME_ Lmaooo facts
1516883051917238273,whitneydawn,Wed Apr 20 20:54:36 +0000 2022,-96.7311425,43.5410145,@SkyoneJim Looks like it’s about half the rate for white kids.https://t.co/dhTydXedu9
1516883051401428993,sdbrooks85,Wed Apr 20 20:54:36 +0000 2022,-95.085679,30.3469555,Cleveland Middle School @ClevelandMSCISD https://t.co/ijcPhjN62L
1516883052236001280,mld515,Wed Apr 20 20:54:36 +0000 2022,-88.20595850000001,41.976144500000004,@Jeopardy if she bets it all and has $0 will shr still be today's winner? My sister thinks she will lose but I say… https://t.co/6MxpDE0vHj
1516883052827340800,ricoSacto,Wed Apr 20 20:54:36 +0000 2022,-121.3496435,38.6867945,Snoop Dogg - BODR (Full Album) https://t.co/DX7rY6ordc via #ricoSacto
1516883053137719296,tmj_INK_schn,Wed Apr 20 20:54:36 +0000 2022,-86.0331548,39.8067181,"Stop staring at the clock every day. It's time for a new career. Follow us to view jobs with titles like ""Cherry Pi… https://t.co/Epyl1OXDqy"
1516883053406208003,ItsDStreet,Wed Apr 20 20:54:36 +0000 2022,-84.433106,33.7671945,"Me: Sorry, I Know I Look High, I Don’t Feel WellFriend: You Don’t Look High… You Look Like You Got Hit By A Truck🫠"
1516883053838168065,DrDebRG,Wed Apr 20 20:54:37 +0000 2022,-121.469664,38.561722,"@jodyjsperling Oh and you, and our writing colleagues in here provide continuous writing inspiration as well as enc… https://t.co/9mRGGJd9D2"
1516883054605832193,DG16495832,Wed Apr 20 20:54:37 +0000 2022,-94.3099345,35.335646,Apparently America has a bigger mental health problem than we thought 🤣
1516883054681198592,tmj_FL_transp,Wed Apr 20 20:54:37 +0000 2022,-82.1713276,29.1833439,"If you're looking for work in #Ocala, FL, check out this job: https://t.co/75fQkQjXTB #Transportation"
1516883055805300736,tmj_cae_edu,Wed Apr 20 20:54:37 +0000 2022,-80.3414693,33.9204354,"Join the The Stepping Stones Group team! See our latest job opening here: https://t.co/7xhiuGNhH9 #Sumter, SC #Education"
1516883057571024897,tmj_MIU_transp,Wed Apr 20 20:54:37 +0000 2022,-83.4856913,42.6592995,"See our latest #WhiteLakeCharterTownship, MI job and click to apply: Parts Delivery - https://t.co/ndAqvntIy0"
1516883058984726533,cduvall30,Wed Apr 20 20:54:38 +0000 2022,-96.7311425,43.5410145,@wanda_Robbins67 @SpoonOfZeke Thank you Wanda!
1516883059068518400,Lovelybreezy26,Wed Apr 20 20:54:38 +0000 2022,-80.77066099999999,28.3832865,"@Eminem Marshall Mathers you’re so FINE, give me the chance and I’d make you MINE."
1516883059311882244,WinnySzn,Wed Apr 20 20:54:38 +0000 2022,-73.8494415,40.8503475,where the women w/ hips at
1516883059357929483,TmoneyTalks,Wed Apr 20 20:54:38 +0000 2022,-88.04924650000001,42.1151285,"watching RUSSIAN DOLL and it’s got me curious, what are the biggest differences between New York jews and Chicago jews"
1516883059509018628,jazellemanalo,Wed Apr 20 20:54:38 +0000 2022,-74.9546045,39.9330525,I was not expecting that 😭🔥
1516883061614342144,notorious_hozay,Wed Apr 20 20:54:38 +0000 2022,-118.08011400000001,33.866909,Wiz k cabin fever 1 and 2 thooooo🥵
1516883062621102080,AlbertMylesAM,Wed Apr 20 20:54:39 +0000 2022,-81.705467,41.495939500000006,Today Is #WomanCrushWednesday &amp; #StraightOuttaGermany To @Eileen_Stapel &amp; @B_Gyarmath.
1516883062835011585,chaseakiddy,Wed Apr 20 20:54:39 +0000 2022,-77.49317049999999,37.529883,"Kyrie does occasionally have a monster playoff performance like he did on Sunday. However, since 2017, there’s on… https://t.co/qFaasbvZSZ"
1516883063682252801,kamiltrzaska2,Wed Apr 20 20:54:39 +0000 2022,-77.60468399999999,41.1179365,The fact that this dude just comes out and says this alone is fucking insane.
1516883064588279808,CleOptiRealist,Wed Apr 20 20:54:39 +0000 2022,-81.43148149999999,41.659146500000006,We actually got Deshaun Watson as our QB
1516883065599148040,pmc3_83,Wed Apr 20 20:54:39 +0000 2022,-95.31703999999999,32.315661500000004,FTR this should say ex-wife. My mistake.
1516883067826180096,StanleyRoberts,Wed Apr 20 20:54:40 +0000 2022,-112.12467649999999,33.5528625,@jesshutch @scottbudman @zillow @trulia It’s crazy!
1516883068102930433,fescargot89,Wed Apr 20 20:54:40 +0000 2022,-117.585658,33.859093,"Ok, I was already planning on being in St Louis q few days before..."
1516883066710593540,Bodhihodi,Wed Apr 20 20:54:40 +0000 2022,-80.4764035,43.43024,Hump Day Roll! https://t.co/u3E4VHzwgc
1516883069193490432,Clement90241,Wed Apr 20 20:54:40 +0000 2022,-118.130426,33.9376735,@NBCNews There's enough Disney employees in Florida to kick Desantis out of office.
1516883070544138240,BenNune89404356,Wed Apr 20 20:54:40 +0000 2022,-73.8311875,40.6708795,@RealKevinNash Methinks it’s for a dope podcast
1516883071244685315,timmyk4,Wed Apr 20 20:54:41 +0000 2022,-74.7243235,40.073040500000005,@TrendingLiberal @chipfranklin An accurate scale.
1516883071294914564,_DreadZeppelin,Wed Apr 20 20:54:41 +0000 2022,-73.754737,41.0262045,I need a new #Car fr fr....☄️
1516883071877976073,Th3Gra4dDe2ig4,Wed Apr 20 20:54:41 +0000 2022,-82.6694675,40.365159500000004,@sara_carrion_ Attentive to her needs
1516883072079253504,DFlex2123,Wed Apr 20 20:54:41 +0000 2022,-74.15394699999999,40.572376000000006,Donald Arthur Mattingly No. 23 First Baseman New York Yankees The Hit Man Donnie Baseball ⚾️ Happy Birthday… https://t.co/OPuEOUnxBc
1516883072452542470,theghostpossum,Wed Apr 20 20:54:41 +0000 2022,-77.60468399999999,41.1179365,@PhoenixPhoenix_ Oh Jesus🤣🤣🤣
1516883072565850114,DPDSENPO,Wed Apr 20 20:54:41 +0000 2022,-96.7617535,32.819858499999995,Great turn out at the weekly Walking with Seniors. Join us next week at 3700 Dixon Ave. #DPDSowingTheGoodSeed… https://t.co/8Wdu05aehB
1516883073979363328,flojojr_,Wed Apr 20 20:54:41 +0000 2022,-76.2958955,36.7632155,Eyes never been so open fr.
1516883074059014146,Shamsa60852495,Wed Apr 20 20:54:41 +0000 2022,-80.3326055,43.402108999999996,@ZebJamaldini Honesty is the rarest of the traits in a politician ( in pakistan ) but  i hope you mean what you wrote 😀
1516883074134335488,bookdocking,Wed Apr 20 20:54:41 +0000 2022,-117.000831,32.7055765,Another indoor plant in my kitchenhttps://t.co/PvY9L18INs
1516883074646089728,cinamongirl,Wed Apr 20 20:54:41 +0000 2022,-118.4119065,34.0207895,@VitalVegas @CircaLasVegas You could also wear a cute dress 😉
1516883075497480193,cantstopdot,Wed Apr 20 20:54:42 +0000 2022,-118.4119065,34.0207895,@harvmcmBLOCKS Airdrop!!!
1516883075547996160,Lyriicurl,Wed Apr 20 20:54:42 +0000 2022,-80.08421200000001,26.6170285,"@pulte $Mlanthier always wanted to invest in stocks, I work at Publix and started to invest with them :)"
1516883075879170048,julie_jag,Wed Apr 20 20:54:42 +0000 2022,-111.91702599999999,40.765805,Trent Nelson just gets cooler and cooler.
1516883075757654017,AnjelicaTrinone,Wed Apr 20 20:54:42 +0000 2022,-80.18183450000001,38.9201425,A WILD AND WONDERFUL WEST VIRGINIA WINNER!!!! The Mountaineers take the #BackyardBrawl 3-2 in 11 innings. https://t.co/oIWsc6NPcG
1516883076692987905,laurenhouston,Wed Apr 20 20:54:42 +0000 2022,-95.91364200000001,36.1093915,It’s me.
1516883077280194563,CoachNady,Wed Apr 20 20:54:42 +0000 2022,-96.7617535,32.819858499999995,As a staff we’ve hit our stride &amp; we are having a blast in the SMU football office! Do what you love and love what… https://t.co/IqltCujh33
1516883080061018115,__jamieeeebby,Wed Apr 20 20:54:43 +0000 2022,-79.8215235,40.409739,I want a spine tatt 😈
1516883080593686528,themeparkcreat2,Wed Apr 20 20:54:43 +0000 2022,-77.06883,38.7909825,"@withrazzmatazz Vibe wise, grab a craft beer in Das Festhaus and walk down to the boardwalk between Germany and Sco… https://t.co/0v6SDJJIEo"
1516883081038221314,krhsbaseball,Wed Apr 20 20:54:43 +0000 2022,-122.20609,47.375231,🚨GAMEDAY🚨@ Kennedy🕙4pm📍Kent Meridian HighSP ‘22 Andrew Moberly#gochargers #letsride #doittoem @pbr_washington… https://t.co/1TUUMykf8T
1516883082338607111,Yung_Escobar06,Wed Apr 20 20:54:43 +0000 2022,-83.804475,27.698681999999998,Jerk chicken and BBQ ribs forced a nap on me… gotta go hit the gym in an hour though https://t.co/EugE3YiAqa
1516883083265409024,bigskybabs,Wed Apr 20 20:54:44 +0000 2022,-122.2956495,37.83855,"@NoLieWithBTC @MiamiHerald And, I just read, allow Disney to offload 2billion in debt at taxpayer expense."
1516883083328425985,luvteaching143,Wed Apr 20 20:54:44 +0000 2022,-72.9876965,40.822332,@olemissbydamn @nypost And that he was a big news story that everyone was tweeting about.
1516883082711863299,cecilia_cormack,Wed Apr 20 20:54:43 +0000 2022,-80.3521,25.8151,I am looking for a buyer for 4557 NW 96th Ave #Doral #FL  #realestate https://t.co/JvrHkAtVO3 https://t.co/ueeRXNY4Ee
1516883085672996865,Greg64573290,Wed Apr 20 20:54:44 +0000 2022,-81.33066,35.7292895,@MKerklin Sure I see you and when you post something. I recall struggling in trying to get to 5.0K followers. I hav… https://t.co/OxMnlSEx2W
1516883086226690050,MiamiMaltBomb,Wed Apr 20 20:54:44 +0000 2022,-80.2333285,25.7823535,@WorkoutFrolic What are some stretches I can do to help get my shoulders in that position?
1516883086969032707,MaheshNYCTO,Wed Apr 20 20:54:44 +0000 2022,-79.2725695,43.629311,"FFS, just relocate"
